Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
-0.3032511693550013,0.46797928215137724,2.2441286827518256,-4.060569737209841,0.3426084647696195,-0.4008591970689806,-0.7469014522789891,-0.162597020634859,0.4469886788903126,-0.06456173983077375,-0.17955226138041935,0.3257223410200376,0.10083264856653423,0.8545347224289569,-0.1021190746157271,-0.37084525809390334,0.35982695443187757,1.3711464045990898,-0.5772083966554307,-0.3795980630151491,-0.1697663968611673,-0.36273312612578196,-4.395082822412559,-3.1639784642944515,-2.1063543516240726,-2.3427458438228763,-0.17401492141217534,-0.34307941338232584,-4.4870489982720345,-3.0007084520892793,-1.9191596832072029,-2.121354584251268,-0.20743479982592336,0.17252436469696153,0.4517449039912208,0.32711582042619614,Dropout
-0.3032511693550013,0.37952361829157916,-0.6292055950323648,0.2304173869657075,0.3426084647696195,-0.4008591970689806,1.994471618342709,-0.162597020634859,-1.414685392358382,-1.0487180222615198,-0.6306619086201388,-0.7264186510045885,1.0999729737109991,0.8545347224289569,-0.1021190746157271,-0.37084525809390334,-2.7791136480558487,1.3711464045990898,-0.5772083966554307,-0.5774784891248853,-0.1697663968611673,-0.36273312612578196,0.09540436111114789,-0.16649176160601226,0.5505091613085678,0.521708247106195,-0.17401492141217534,-0.34307941338232584,0.08928787787863367,-0.14654287356826004,0.6135755859770462,0.533575300606786,-0.20743479982592336,1.4233494919842344,-1.9604340395634354,-0.7482918061613896,Graduate
-0.3032511693550013,-1.1821476444830374,2.2441286827518256,0.2087963097008831,0.3426084647696195,-0.4008591970689806,-0.7469014522789891,-0.162597020634859,0.9659370300513996,0.8310712070382584,0.3887786808633523,0.3257223410200376,-0.07476890418210849,0.8545347224289569,-0.1021190746157271,-0.37084525809390334,-2.7791136480558487,1.3711464045990898,-0.5772083966554307,-0.5774784891248853,-0.1697663968611673,-0.36273312612578196,0.09540436111114789,-3.1639784642944515,-2.1063543516240726,-2.3427458438228763,-0.17401492141217534,-0.34307941338232584,0.08928787787863367,-3.0007084520892793,-1.9191596832072029,-2.121354584251268,-0.20743479982592336,0.17252436469696153,0.4517449039912208,0.32711582042619614,Dropout
1.8674993058540725,1.067662657371576,-0.6292055950323648,0.07553931694106612,-2.9187836928443387,-0.4008591970689806,-2.753533503593222,-0.162597020634859,0.9659370300513996,0.8527602833263238,0.3887786808633523,0.3257223410200376,1.037568642783678,-1.170227462680004,-0.1021190746157271,-0.37084525809390334,0.35982695443187757,-0.7293167211362745,-0.5772083966554307,2.8005878683633165,-0.1697663968611673,-0.36273312612578196,0.09540436111114789,0.3829315517764318,0.3400383351372601,0.39712263236878503,-0.17401492141217534,-0.34307941338232584,0.08928787787863367,-0.14654287356826004,0.6135755859770462,0.4875861651367076,-0.20743479982592336,1.4233494919842344,-1.9604340395634354,-0.7482918061613896,Graduate
-0.3032511693550013,-1.1821476444830374,-0.6292055950323648,0.22855443425260769,0.3426084647696195,-0.4008591970689806,0.49833048931154983,-0.162597020634859,-1.414685392358382,0.29513445163502544,-0.38239835473052003,0.06949528417376587,-0.2033764889702203,0.8545347224289569,-0.1021190746157271,2.6965425016889006,-2.7791136480558487,-0.7293167211362745,-0.5772083966554307,-0.7855109711377201,-0.1697663968611673,-0.36273312612578196,0.09540436111114789,0.3829315517764318,0.3400383351372601,0.3203606073621658,-0.17401492141217534,-0.34307941338232584,0.08928787787863367,0.9713267791598004,-0.4892405823588032,0.5222770273540797,-0.20743479982592336,-0.7689111501578461,0.4517449039912208,1.5859003274632146,Dropout
-0.3032511693550013,-1.1821476444830374,-0.6292055950323648,0.27775616511678797,0.3426084647696195,-0.4008591970689806,0.5713247070965553,-0.162597020634859,0.9869385946286043,0.29513445163502544,-0.17955226138041935,0.06949528417376587,0.32745878521444005,0.8545347224289569,-0.1021190746157271,-0.37084525809390334,0.35982695443187757,-0.7293167211362745,-0.5772083966554307,-0.7855109711377201,-0.1697663968611673,-0.36273312612578196,0.09540436111114789,-0.16649176160601226,0.5505091613085678,0.39712263236878503,-0.17401492141217534,-0.34307941338232584,0.08928787787863367,0.04931442470725978,0.41293792356659736,0.5688857728545466,-0.20743479982592336,1.4233494919842344,-1.9604340395634354,-0.7482918061613896,Graduate
-0.3032511693550013,1.2930427454685849,-0.6292055950323648,0.2304173869657075,0.3426084647696195,2.9937569688632064,-1.7921927511437648,-0.162597020634859,-1.414685392358382,-1.627483780277698,-0.38239835473052003,0.06949528417376587,-1.0481484241344312,0.8545347224289569,-0.1021190746157271,-0.37084525809390334,0.35982695443187757,-0.7293167211362745,1.7324765297843683,-0.19092477869298724,-0.1697663968611673,-0.36273312612578196,0.09540436111114789,0.03920045598059631,0.5505091613085678,0.2472089392276984,-0.17401492141217534,-0.34307941338232584,0.08928787787863367,0.22207280528683954,0.41293792356659736,0.3351946328899171,-0.20743479982592336,-0.7689111501578461,0.4517449039912208,1.5859003274632146,Graduate
-0.3032511693550013,-1.1821476444830374,-0.6292055950323648,0.21057524379232545,0.3426084647696195,-0.4008591970689806,1.2738549545017992,-0.162597020634859,0.9869385946286043,0.8310712070382584,-0.17955226138041935,-0.26083884512384203,0.7576836558734019,0.8545347224289569,-0.1021190746157271,-0.37084525809390334,0.35982695443187757,-0.7293167211362745,1.7324765297843683,-0.7855109711377201,-0.1697663968611673,-0.36273312612578196,-0.26032205946989473,0.03920045598059631,0.09110418362872356,0.4674524999690676,-0.17401492141217534,-0.34307941338232584,-0.2732393646662761,-0.372643531135707,0.41293792356659736,0.4143239035569105,-0.20743479982592336,0.17252436469696153,0.4517449039912208,0.32711582042619614,Graduate
-0.3032511693550013,0.508584042623584,-0.6292055950323648,0.22855443425260769,0.3426084647696195,-0.4008591970689806,0.4248092329002994,-0.162597020634859,0.4469886788903126,0.8527602833263238,-0.17955226138041935,0.20474096075690468,0.7770481111168887,0.8545347224289569,-0.1021190746157271,-0.37084525809390334,0.35982695443187757,-0.7293167211362745,-0.5772083966554307,-0.7855109711377201,-0.1697663968611673,-0.36273312612578196,0.09540436111114789,0.5297476813562086,-1.1599604731523985,0.37034259043738904,-0.17401492141217534,-0.34307941338232584,0.08928787787863367,0.9713267791598004,-0.4892405823588032,0.3351946328899171,-0.20743479982592336,0.17252436469696153,0.4517449039912208,0.32711582042619614,Enrolled
-0.3032511693550013,-1.1821476444830374,-0.6292055950323648,0.2158944782407059,0.3426084647696195,-0.4008591970689806,0.4248092329002994,-0.162597020634859,-0.8542656547626413,0.29513445163502544,-0.6306619086201388,-0.26083884512384203,0.7058387288912101,0.8545347224289569,-0.1021190746157271,-0.37084525809390334,0.35982695443187757,-0.7293167211362745,-0.5772083966554307,-0.3795980630151491,-0.1697663968611673,-0.36273312612578196,-0.26032205946989473,0.22063385019650422,0.09110418362872356,0.41026261734068303,3.3534831516668664,-0.34307941338232584,-0.2732393646662761,0.22207280528683954,0.17563393630448967,0.43315472299521984,4.391007529101791,0.17252436469696153,0.4517449039912208,0.32711582042619614,Graduate
-0.3032511693550013,-1.1821476444830374,1.1836664927784362,-4.060569737209841,0.3426084647696195,-0.4008591970689806,-0.7469014522789891,-0.162597020634859,-1.414685392358382,-1.627483780277698,0.3887786808633523,0.20474096075690468,-0.3998313367296304,-1.170227462680004,-0.1021190746157271,-0.37084525809390334,0.35982695443187757,-0.7293167211362745,1.7324765297843683,-0.19092477869298724,-0.1697663968611673,-0.36273312612578196,-4.395082822412559,-3.1639784642944515,-2.1063543516240726,-2.3427458438228763,-0.17401492141217534,-0.34307941338232584,-4.4870489982720345,-3.0007084520892793,-1.9191596832072029,-2.121354584251268,-0.20743479982592336,0.3071504927228924,-0.3420378430813909,0.5728888873715182,Graduate
-0.3032511693550013,-1.1821476444830374,1.7672809502818423,0.27775616511678797,0.3426084647696195,-0.4008591970689806,-0.501524524085762,-0.162597020634859,-1.414685392358382,0.8527602833263238,-0.38239835473052003,0.06949528417376587,-0.8062120742163768,0.8545347224289569,-0.1021190746157271,-0.37084525809390334,0.35982695443187757,-0.7293167211362745,1.7324765297843683,-0.5774784891248853,-0.1697663968611673,-0.36273312612578196,0.09540436111114789,0.22063385019650422,0.5505091613085678,0.47669059507719447,-0.17401492141217534,-0.34307941338232584,0.08928787787863367,0.04931442470725978,0.6135755859770462,0.4358157966021944,-0.20743479982592336,0.3071504927228924,-0.3420378430813909,0.5728888873715182,Graduate
-0.3032511693550013,-1.1821476444830374,-0.6292055950323648,0.2586617888058493,0.3426084647696195,-0.4008591970689806,-0.4210288497469217,-0.162597020634859,0.4469886788903126,0.29513445163502544,-0.6306619086201388,0.06949528417376587,-0.13884101557539227,-1.170227462680004,-0.1021190746157271,-0.37084525809390334,0.35982695443187757,-0.7293167211362745,-0.5772083966554307,-0.5774784891248853,-0.1697663968611673,-0.36273312612578196,0.4035486027502545,0.22063385019650422,0.5505091613085678,0.47091083405976203,-0.17401492141217534,-0.34307941338232584,0.6803220971147974,0.37661044273725447,0.7873758345689991,0.5632952498739957,-0.20743479982592336,0.3071504927228924,-0.3420378430813909,0.5728888873715182,Graduate
-0.3032511693550013,-1.1821476444830374,-0.6292055950323648,0.22855443425260769,0.3426084647696195,-0.4008591970689806,1.408726459703472,-0.162597020634859,0.4469886788903126,0.8527602833263238,0.3887786808633523,0.3257223410200376,1.958976301698355,0.8545347224289569,-0.1021190746157271,2.6965425016889006,0.35982695443187757,-0.7293167211362745,1.7324765297843683,-0.7855109711377201,-0.1697663968611673,-0.36273312612578196,0.09540436111114789,0.22063385019650422,0.3400383351372601,0.3372850510845975,-0.17401492141217534,-0.34307941338232584,0.08928787787863367,0.7614334794230104,0.17563393630448967,0.3351946328899171,-0.20743479982592336,-1.5237794444692383,1.2455276510638327,-1.5176582293858183,Enrolled
-0.3032511693550013,1.2646995655920836,-0.6292055950323648,0.2087963097008831,0.3426084647696195,-0.4008591970689806,-0.501524524085762,-0.162597020634859,1.0658807400010435,-1.0487180222615198,3.2077020681054207,3.225918260247644,0.2866798126998268,0.8545347224289569,-0.1021190746157271,-0.37084525809390334,0.35982695443187757,1.3711464045990898,-0.5772083966554307,-0.3795980630151491,-0.1697663968611673,1.495940375122141,0.09540436111114789,0.03920045598059631,0.5505091613085678,0.43606280264246794,-0.17401492141217534,-0.34307941338232584,0.08928787787863367,0.37661044273725447,0.17563393630448967,0.5154355597063679,-0.20743479982592336,-0.7689111501578461,0.4517449039912208,1.5859003274632146,Graduate
-0.3032511693550013,-1.1821476444830374,-0.6292055950323648,0.21789714738916144,0.3426084647696195,-0.4008591970689806,0.8581788811365384,-0.162597020634859,-1.414685392358382,-1.627483780277698,-0.38239835473052003,-0.08383361790410715,0.8668640823810784,-1.170227462680004,-0.1021190746157271,-0.37084525809390334,-2.7791136480558487,1.3711464045990898,-0.5772083966554307,-0.7855109711377201,-0.1697663968611673,-0.36273312612578196,-0.26032205946989473,0.3829315517764318,-0.21356659468072436,0.31465840908177817,-0.17401492141217534,-0.34307941338232584,-0.2732393646662761,0.22207280528683954,-0.4892405823588032,0.5222770273540797,-0.20743479982592336,-0.7689111501578461,0.4517449039912208,1.5859003274632146,Enrolled
-0.3032511693550013,0.508584042623584,-0.6292055950323648,0.07553931694106612,-2.9187836928443387,-0.4008591970689806,0.49833048931154983,-0.162597020634859,0.4469886788903126,-1.627483780277698,0.3887786808633523,-0.26083884512384203,0.5880744881644487,0.8545347224289569,-0.1021190746157271,-0.37084525809390334,0.35982695443187757,-0.7293167211362745,-0.5772083966554307,-0.5774784891248853,-0.1697663968611673,-0.36273312612578196,0.09540436111114789,-0.16649176160601226,0.5505091613085678,0.4232413714291573,-0.17401492141217534,-0.34307941338232584,0.08928787787863367,0.22207280528683954,0.6135755859770462,0.5802025226112535,-0.20743479982592336,0.8543718398269318,-0.468385495631851,0.37279444444993015,Graduate
-0.3032511693550013,-1.1821476444830374,-0.6292055950323648,0.31291272987290664,-2.9187836928443387,-0.4008591970689806,-0.10526246952072575,-0.162597020634859,-1.0868608612008832,0.8310712070382584,-0.6306619086201388,0.3257223410200376,0.38154248382895056,-1.170227462680004,-0.1021190746157271,-0.37084525809390334,0.35982695443187757,1.3711464045990898,-0.5772083966554307,1.6921800057685539,-0.1697663968611673,-0.36273312612578196,-0.26032205946989473,-0.16649176160601226,0.3400383351372601,0.40239823043386996,-0.17401492141217534,-0.34307941338232584,-0.2732393646662761,0.37661044273725447,0.41293792356659736,0.5173951008414646,-0.20743479982592336,1.4233494919842344,-1.9604340395634354,-0.7482918061613896,Graduate
-0.3032511693550013,1.067662657371576,-0.6292055950323648,-5.805995972793484,0.3426084647696195,-0.4008591970689806,-0.10526246952072575,-0.162597020634859,0.9869385946286043,0.8310712070382584,0.3887786808633523,-0.08383361790410715,-1.8159928866946418,-1.170227462680004,-0.1021190746157271,2.6965425016889006,-2.7791136480558487,1.3711464045990898,-0.5772083966554307,2.0257166969974367,-0.1697663968611673,-0.36273312612578196,0.4035486027502545,0.03920045598059631,-2.1063543516240726,-2.3427458438228763,-0.17401492141217534,-0.34307941338232584,0.4033232594649936,0.04931442470725978,-1.0169811772818023,0.24917621845793542,-0.20743479982592336,-0.7689111501578461,0.4517449039912208,1.5859003274632146,Dropout
